<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
150603;000000;1647.1900000;1653.4000000;1616.0600000;1628.8700000;36210821998
150604;000000;1629.3300000;1644.3400000;1627.0500000;1638.0700000;33645228033
150605;000000;1637.9600000;1652.0700000;1633.4900000;1652.0700000;27827873364
150608;000000;1652.9900000;1668.4600000;1642.2000000;1646.8900000;28510700896
150609;000000;1646.9200000;1665.9200000;1637.4000000;1664.0100000;29188778226
150610;000000;1665.2900000;1667.1900000;1650.8900000;1653.0900000;26617709919
150611;000000;1654.8900000;1654.8900000;1638.1800000;1652.2400000;27749015557
150615;000000;1649.2200000;1658.2500000;1629.8900000;1657.2900000;35364479772
150616;000000;1656.9900000;1674.0300000;1649.2700000;1668.8200000;26617346477
150617;000000;1669.0000000;1678.9100000;1662.0000000;1664.6600000;24988440340
150618;000000;1665.6600000;1671.8500000;1658.4300000;1660.1400000;23118394361
150619;000000;1661.7600000;1665.7100000;1655.5900000;1663.0300000;24540528041
150622;000000;1664.4800000;1679.4100000;1663.5900000;1671.8000000;25538988011
150623;000000;1673.8300000;1676.2200000;1656.4100000;1657.2300000;21998214130
150624;000000;1658.5800000;1664.5700000;1642.1300000;1651.8500000;22392108289
150625;000000;1649.4300000;1655.7800000;1631.9900000;1631.9900000;19923930891
150626;000000;1630.9200000;1647.8100000;1626.8700000;1644.4500000;25595703087
150629;000000;1631.6000000;1638.6200000;1625.7300000;1634.9300000;19158469469
150630;000000;1634.2600000;1655.2400000;1626.0900000;1654.5500000;26997478613
150701;000000;1653.2600000;1659.9700000;1638.4700000;1639.7000000;25085292936
150702;000000;1641.4300000;1646.9600000;1633.8000000;1641.0500000;20472966669
150703;000000;1640.7100000;1642.1900000;1625.4900000;1631.6500000;14641565563
150706;000000;1626.6300000;1626.6300000;1613.7100000;1621.2700000;25053084669
150707;000000;1620.5500000;1629.5800000;1606.4000000;1614.1400000;28421883734
150708;000000;1613.8200000;1616.5200000;1573.9800000;1595.0000000;34970227613
150709;000000;1598.2100000;1614.8400000;1598.2100000;1614.5900000;24711741425
150710;000000;1615.7700000;1625.5900000;1615.7700000;1623.9900000;26147626552
150713;000000;1618.2100000;1642.9700000;1618.2100000;1642.9700000;36864576019
150714;000000;1642.9300000;1647.0100000;1626.1800000;1647.0100000;32488836341
150715;000000;1628.0200000;1643.9800000;1628.0200000;1641.2200000;28224216593
150716;000000;1640.1500000;1652.9300000;1637.3000000;1652.5900000;20173536045
150717;000000;1652.5200000;1660.0000000;1646.4000000;1650.0800000;22136563101
150720;000000;1651.1100000;1652.0300000;1619.4700000;1626.7600000;22460865407
150721;000000;1626.1700000;1639.9100000;1618.5800000;1635.6900000;25349323922
150722;000000;1634.3100000;1635.6300000;1620.5000000;1635.6300000;26862692731
150723;000000;1634.6900000;1634.6900000;1614.9900000;1616.1400000;23062741161
150724;000000;1614.9700000;1622.2900000;1593.1100000;1595.6100000;28837860037
150727;000000;1594.8200000;1599.2500000;1570.4600000;1584.9200000;35777910902
150728;000000;1584.2800000;1610.6600000;1578.0600000;1604.5000000;36511095579
150729;000000;1606.1400000;1624.6300000;1600.5400000;1622.3200000;29880161765
150730;000000;1622.7700000;1638.4800000;1620.2500000;1636.7200000;26758851204
150731;000000;1635.2600000;1669.0000000;1630.1800000;1669.0000000;37734919974
150803;000000;1666.2500000;1676.2400000;1654.4600000;1663.7400000;28069350451
150804;000000;1661.7800000;1676.5400000;1659.2700000;1674.4600000;28420615882
150805;000000;1676.6900000;1696.7400000;1665.1400000;1693.0700000;32158856424
150806;000000;1689.8700000;1698.2400000;1670.6000000;1675.7100000;31888293343
150807;000000;1678.6100000;1695.3900000;1677.9700000;1690.4400000;23675267619
150810;000000;1691.1100000;1702.6500000;1674.4500000;1702.0200000;26308036402
150811;000000;1701.9400000;1721.3200000;1694.7900000;1697.8700000;31498785759
150812;000000;1693.9300000;1703.5700000;1683.3500000;1697.6500000;28603044801
150813;000000;1701.0800000;1713.2200000;1690.0700000;1704.1100000;26640564079
150814;000000;1703.1800000;1723.3100000;1699.7900000;1712.4700000;25961503163
150817;000000;1710.8000000;1714.9200000;1694.6000000;1707.9500000;26216456403
150818;000000;1707.3600000;1707.3600000;1685.8900000;1691.2400000;22759319652
150819;000000;1690.4000000;1701.4000000;1665.7200000;1673.8600000;27424132779
150820;000000;1671.9200000;1697.6400000;1668.7400000;1695.5700000;31893911929
150821;000000;1694.9700000;1694.9700000;1663.3100000;1663.3100000;31172587927
150824;000000;1651.1500000;1652.2600000;1603.7200000;1634.1400000;55532446893
150825;000000;1641.1800000;1672.2700000;1639.9700000;1658.1300000;38323733852
150826;000000;1657.3600000;1675.0500000;1633.4600000;1660.9500000;33226599969
150827;000000;1670.4400000;1697.2100000;1670.4400000;1695.2200000;36548264407
150828;000000;1698.2200000;1723.1500000;1690.4100000;1719.1600000;39788854447
150831;000000;1717.2500000;1733.1700000;1706.9700000;1733.1700000;30391967447
150901;000000;1728.7400000;1728.7400000;1689.3600000;1697.9900000;34408138959
150902;000000;1694.7500000;1716.9400000;1687.3200000;1690.8200000;32130359306
150903;000000;1698.4400000;1717.1400000;1692.4100000;1710.5700000;28714831441
150904;000000;1707.4500000;1712.7400000;1691.7700000;1698.1600000;22594867129
150907;000000;1696.7000000;1708.5800000;1695.6300000;1701.1800000;15677356931
150908;000000;1704.4600000;1732.5800000;1704.4600000;1714.1800000;24740272103
150909;000000;1721.3400000;1735.7900000;1721.3400000;1722.4300000;25665866136
150910;000000;1718.1300000;1730.0800000;1710.4600000;1718.9000000;26313587477
150911;000000;1719.8500000;1727.7700000;1713.0500000;1718.0600000;20355564692
150914;000000;1717.8200000;1740.2200000;1716.3000000;1729.7500000;23254616054
150915;000000;1728.5600000;1731.4600000;1708.4600000;1716.2600000;22870828140
150916;000000;1719.9400000;1734.0300000;1717.0900000;1731.8100000;31761743733
150917;000000;1731.6000000;1735.4500000;1722.4400000;1729.2000000;23027197955
150918;000000;1731.0700000;1739.5400000;1703.2500000;1710.8400000;33312982298
150921;000000;1713.1100000;1719.1700000;1697.4000000;1699.7200000;24417883513
150922;000000;1700.5500000;1702.3500000;1656.1800000;1664.2500000;34809294933
150923;000000;1664.7700000;1666.8500000;1638.2100000;1640.7000000;34893774005
150924;000000;1639.9600000;1640.4800000;1611.9800000;1621.4300000;35934108194
150925;000000;1623.5500000;1648.2700000;1623.5500000;1639.6400000;28866983905
150928;000000;1639.7900000;1643.9300000;1614.3800000;1616.3600000;24565309868
150929;000000;1612.5900000;1635.3900000;1606.8300000;1630.5100000;24978201787
150930;000000;1633.5800000;1654.2800000;1633.5800000;1642.9700000;29498477301
151001;000000;1646.2200000;1649.5200000;1616.8700000;1626.9700000;28123517312
151002;000000;1627.3800000;1630.7500000;1603.4800000;1612.5600000;25808649289
151005;000000;1618.1400000;1654.7300000;1618.1400000;1652.4700000;31964330042
151006;000000;1653.0300000;1670.6900000;1649.6100000;1670.6900000;31262998864
151007;000000;1674.1200000;1679.4900000;1656.4100000;1679.4900000;45806350106
151008;000000;1675.1200000;1691.8200000;1660.3700000;1689.3200000;45815083216
151009;000000;1695.4200000;1734.7400000;1694.4900000;1728.4400000;59473358331
151012;000000;1728.5300000;1739.1900000;1699.7500000;1710.6000000;39708317518
151013;000000;1705.4800000;1720.8100000;1697.5500000;1720.8100000;28711587828
151014;000000;1715.7600000;1731.5300000;1704.2700000;1723.0100000;31761495366
151015;000000;1723.5600000;1746.6700000;1723.5600000;1731.9100000;35430022350
151016;000000;1741.9100000;1746.0200000;1715.0100000;1717.0000000;36611957731
151019;000000;1716.9400000;1722.4700000;1702.4000000;1716.0800000;31353900203
151020;000000;1716.0400000;1722.6200000;1702.4200000;1722.6200000;34615935057
151021;000000;1720.2500000;1722.8900000;1702.2300000;1709.9400000;32619973850
151022;000000;1709.2900000;1718.6500000;1702.6600000;1712.1000000;27704269672
151023;000000;1718.0300000;1734.9200000;1710.6000000;1725.4500000;37253440247
151026;000000;1727.2300000;1731.5700000;1696.8300000;1712.1300000;38058579778
151027;000000;1711.3600000;1725.8900000;1692.2900000;1725.8900000;37263573522
151028;000000;1724.2100000;1727.3900000;1708.4000000;1726.6100000;34408752591
151029;000000;1725.7500000;1727.2900000;1707.1400000;1708.6000000;29451902808
151030;000000;1708.7200000;1723.0400000;1699.2800000;1711.5300000;26566212454
151102;000000;1710.1800000;1737.1400000;1701.2500000;1735.7500000;27528642884
151103;000000;1735.8100000;1766.8500000;1734.3300000;1763.6000000;38616091650
151105;000000;1765.0300000;1784.3600000;1762.1600000;1766.2800000;39011014458
151106;000000;1767.8600000;1778.1000000;1746.3100000;1754.3600000;32548113463
151109;000000;1756.7600000;1763.5200000;1742.5800000;1751.4400000;24346689110
151110;000000;1748.9400000;1754.5700000;1734.3800000;1746.9400000;24785834899
151111;000000;1746.5600000;1755.8700000;1733.7900000;1740.5600000;27352629549
151112;000000;1738.6800000;1750.6500000;1732.5100000;1739.9600000;28871426903
151113;000000;1736.7700000;1744.0900000;1723.6300000;1728.1700000;30416876242
151116;000000;1727.7500000;1751.6600000;1726.8700000;1739.8000000;30250393068
151117;000000;1743.8100000;1792.7900000;1743.8100000;1787.2300000;51356679699
151118;000000;1788.8000000;1820.3400000;1785.1100000;1810.4800000;44452288316
151119;000000;1813.8000000;1842.1100000;1805.4500000;1811.2000000;54358055063
151120;000000;1807.2000000;1831.6900000;1798.0200000;1826.7200000;34544521129
151123;000000;1823.2200000;1868.6600000;1811.8500000;1868.0700000;47433558589
151124;000000;1867.5700000;1873.5300000;1798.7800000;1810.0500000;54471301838
151125;000000;1814.0800000;1837.0200000;1808.9100000;1833.5300000;36048441250
151126;000000;1835.3300000;1850.3700000;1816.6100000;1828.3000000;28497751669
151127;000000;1826.4000000;1826.4000000;1790.9400000;1795.7000000;30879408712
151130;000000;1792.5400000;1807.5400000;1771.0500000;1771.0500000;35061389980
151201;000000;1778.0500000;1785.2900000;1763.0500000;1772.9700000;30147725961
151202;000000;1775.1200000;1793.2500000;1760.7400000;1770.1300000;28668714824
151203;000000;1767.8700000;1792.3400000;1764.9600000;1787.2300000;31739618819
151204;000000;1786.6400000;1798.8100000;1741.9400000;1755.2200000;38557264636
151207;000000;1756.3800000;1767.3400000;1735.0900000;1741.1400000;31536716363
151208;000000;1738.8800000;1741.7900000;1712.9000000;1718.7700000;40266957457
151209;000000;1722.2000000;1740.4700000;1720.4000000;1733.0900000;33971507366
151210;000000;1731.6400000;1747.5500000;1723.3600000;1732.8900000;30034822699
151211;000000;1731.7700000;1732.7100000;1711.8200000;1720.3100000;27222724797
151214;000000;1716.5000000;1721.4800000;1698.9300000;1708.7000000;36354674094
151215;000000;1713.9700000;1749.5200000;1713.8900000;1742.4600000;35264056024
151216;000000;1744.3500000;1759.0900000;1744.3100000;1754.7100000;27528361110
151217;000000;1757.2500000;1786.1100000;1754.8500000;1780.9700000;41887265524
151218;000000;1775.5500000;1775.5500000;1719.1600000;1719.1600000;39747431372
151221;000000;1720.3900000;1737.0700000;1710.4100000;1716.9100000;27784033639
151222;000000;1717.0600000;1729.0700000;1715.0300000;1723.3500000;20336931490
151223;000000;1719.9700000;1747.8500000;1719.9700000;1747.8500000;27157609995
151224;000000;1753.4700000;1757.5000000;1738.7200000;1742.7100000;23442337367
151225;000000;1744.1400000;1745.9600000;1728.2700000;1734.2100000;10322254757
151228;000000;1733.8500000;1736.1500000;1722.9700000;1731.2000000;12979267170
151229;000000;1729.7500000;1763.3800000;1727.0800000;1763.3800000;22416969693
151230;000000;1762.1400000;1770.6900000;1751.3900000;1761.3600000;24135459615
160104;000000;1762.2000000;1762.2700000;1731.6200000;1734.5600000;15184059638
160105;000000;1733.6700000;1754.3300000;1731.8600000;1754.1300000;18096848155
160106;000000;1753.9600000;1758.7600000;1738.8400000;1748.5700000;15863769598
160111;000000;1712.7900000;1713.1700000;1681.6500000;1682.5400000;31299887238
160112;000000;1671.3000000;1705.1300000;1660.1700000;1690.3000000;32959612040
160113;000000;1696.5300000;1708.9700000;1682.3900000;1684.7800000;27040723765
160114;000000;1678.5000000;1685.6200000;1658.8400000;1680.7700000;31609765726
160115;000000;1676.9800000;1686.8500000;1597.8700000;1608.3600000;50283185458
160118;000000;1601.5300000;1631.4200000;1583.0400000;1622.4300000;32366912468
160119;000000;1635.3600000;1674.9800000;1635.2100000;1645.5600000;37157904981
160120;000000;1630.1600000;1632.8200000;1601.7300000;1630.3900000;39821132337
160121;000000;1634.2700000;1684.0300000;1634.2700000;1677.1900000;43326301552
160122;000000;1699.2600000;1730.1400000;1682.9200000;1717.9800000;60488647098
160125;000000;1725.9100000;1725.9100000;1700.3600000;1716.5600000;34894234976
160126;000000;1696.5400000;1719.0900000;1695.9100000;1705.0100000;34002423384
160127;000000;1709.5300000;1747.5700000;1708.2100000;1747.5700000;37416392162
160128;000000;1746.2300000;1771.9300000;1739.8500000;1771.9300000;49890474263
160129;000000;1775.8900000;1788.0800000;1758.6000000;1784.9200000;49773127194
160201;000000;1782.5500000;1784.9600000;1760.4100000;1773.2100000;31043356045
160202;000000;1766.4600000;1785.7500000;1749.9000000;1758.2600000;38671518377
160203;000000;1748.6900000;1766.2700000;1744.8100000;1746.3500000;31399278725
160204;000000;1776.2200000;1792.4800000;1770.7200000;1787.9300000;44900362749
160205;000000;1783.0700000;1796.4800000;1772.2700000;1780.5900000;28320335549
160208;000000;1779.6200000;1784.5600000;1737.0600000;1744.2700000;33814129704
160209;000000;1737.7100000;1752.8900000;1715.0300000;1723.3600000;37373681578
160210;000000;1715.9000000;1740.7100000;1710.3400000;1730.8300000;32150971589
160211;000000;1726.7100000;1726.7100000;1688.1300000;1711.5800000;39462082110
160212;000000;1721.8100000;1733.6600000;1716.3400000;1726.0400000;29057999447
160215;000000;1733.2900000;1746.3600000;1726.2000000;1738.5400000;24247759999
160216;000000;1746.2200000;1758.1700000;1741.9900000;1753.8600000;34532761465
160217;000000;1753.4200000;1776.8300000;1750.0600000;1770.3100000;34413040963
160218;000000;1775.2100000;1807.3200000;1775.2100000;1807.2100000;41792675530
160219;000000;1796.4300000;1796.4300000;1778.9600000;1793.3700000;39618767600
160220;000000;1793.4800000;1798.7100000;1786.9400000;1790.1700000;5612703764
160222;000000;1794.5400000;1825.0000000;1793.0300000;1822.3800000;20518229824
160224;000000;1811.0800000;1812.9400000;1784.5400000;1797.2700000;31529049244
160225;000000;1802.3700000;1819.1900000;1777.7000000;1803.8900000;36117737702
160226;000000;1815.9900000;1831.7000000;1811.6600000;1816.7300000;42036927929
160229;000000;1811.5300000;1841.5600000;1798.5100000;1840.1700000;37246813480
160301;000000;1841.4300000;1851.8800000;1838.4100000;1844.1700000;34696163781
160302;000000;1853.3200000;1856.0800000;1826.4100000;1832.8400000;31781946857
160303;000000;1836.8100000;1863.9500000;1836.7300000;1858.6900000;35548516895
160304;000000;1863.1500000;1878.2900000;1853.8100000;1878.2900000;32995033341
160307;000000;1883.3800000;1909.5700000;1883.3800000;1909.5700000;29139566559
160309;000000;1899.1900000;1906.9900000;1875.5200000;1883.0000000;35945669833
160310;000000;1885.9700000;1896.0500000;1875.6200000;1884.6300000;36327060323
160311;000000;1886.8500000;1888.7700000;1868.2200000;1876.5400000;32491751021
160314;000000;1877.2300000;1880.4100000;1857.1900000;1865.3100000;29994346619
160315;000000;1871.7900000;1879.0000000;1851.4900000;1855.0600000;53967177166
160316;000000;1858.0100000;1871.2000000;1852.9200000;1871.2000000;29604448507
160317;000000;1876.6100000;1900.1200000;1874.3900000;1890.7900000;48983666812
160318;000000;1892.8100000;1923.5000000;1885.1500000;1914.0200000;56516056966
160321;000000;1905.9600000;1906.3400000;1886.7600000;1904.5000000;42918378307
160322;000000;1905.7600000;1916.2700000;1888.5900000;1901.2900000;41881804370
160323;000000;1900.0900000;1906.3800000;1869.3200000;1879.8900000;37273500027
160324;000000;1872.8800000;1875.2700000;1857.2700000;1866.6700000;31754146564
160325;000000;1869.6000000;1879.7900000;1865.3700000;1866.2300000;10495346205
160328;000000;1871.9300000;1879.4700000;1844.7300000;1849.3100000;18025489148
160329;000000;1849.1100000;1850.9300000;1825.9900000;1845.2000000;31387821379
160330;000000;1853.3500000;1876.3200000;1847.7800000;1868.1000000;33986198968
160331;000000;1865.1000000;1876.5500000;1851.3500000;1871.1500000;44118410890
160401;000000;1860.5300000;1861.4900000;1833.6100000;1856.7700000;41665690395
160404;000000;1858.0600000;1876.0800000;1853.5400000;1866.6400000;32976012675
160405;000000;1859.5100000;1861.3900000;1847.6200000;1857.0900000;31049832547
160406;000000;1863.6700000;1867.9600000;1850.8300000;1860.1700000;30594075373
160407;000000;1865.9700000;1872.5100000;1848.1900000;1858.8500000;30873260816
160408;000000;1860.9300000;1879.6400000;1857.4400000;1877.2700000;36347673679
160411;000000;1875.7400000;1907.5000000;1872.5000000;1906.9000000;46344290299
160412;000000;1907.5600000;1910.5900000;1889.0200000;1899.2600000;43895276713
160413;000000;1903.4700000;1944.3200000;1903.4700000;1932.8000000;50376841555
160414;000000;1929.8700000;1948.8400000;1902.6400000;1915.8500000;45684918967
160415;000000;1914.1900000;1918.3500000;1899.2900000;1907.7800000;29906173108
160418;000000;1886.4300000;1896.3600000;1867.6100000;1892.6400000;41215654752
160419;000000;1895.2800000;1930.2300000;1892.9600000;1930.1400000;57935571918
160420;000000;1923.9400000;1961.6000000;1922.4100000;1960.1800000;56601954574
160421;000000;1971.7500000;1976.6900000;1931.7000000;1950.0800000;58558403755
160422;000000;1952.3300000;1967.2600000;1936.7200000;1967.2600000;44800776243
